KEY,en,notes,sp,fr,de,it,pt-br
ITEM_PURPLEDRINK_DESC,"Use: Heal 2 HP, gain 2 mana and +1 [img:shield].
[s:.7](Usable once per battle.)[/s]",,"Використати: Відновіть 2 ОЗ, отримайте 2 мани та +1 [img:shield].
[s:.7](Можна використати лише один раз за бій.)[/s]","Utilisation&nbsp;: PV +2, mana +2, [img:shield] +1.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Heile dich um 2&nbsp;LP, erhalte 2&nbsp;Mana und +1&nbsp;[img:shield].
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Recuperi 2 PS, ottieni 2 mana e +1 allo [img:shield].
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: cure 2 PV, obtenha 2 de mana e +1 de [img:shield].
[s:.7](Um uso por batalha.)[/s]"
ITEM_QUEEN_NAME,Queen,,Королева,Reine,Dame,Regina,Rainha
ITEM_QUEEN_DESC,Use: Move any number of tiles in a straight or diagonal line.,,Використати: Перемістіться на будь-яку кількість клітинок по прямій або по діагоналі.,Utilisation&nbsp;: déplacez-vous de n'importe quel nombre de cases en ligne droite ou en diagonale.,Benutzen: Bewege dich beliebig in einer geraden oder diagonalen Linie.,Uso: Ti muovi di un numero qualsiasi di caselle in linea retta o diagonale.,Uso: mova-se qualquer quantidade de espaços em uma linha reta ou diagonal.
ITEM_RAGEJUICE_NAME,Rage Juice,,Сік Люті,Élixir de rage,Wutsaft,Succo di Rabbia,Suco de Fúria
ITEM_RAGEJUICE_DESC,"Use: Gain +4 [img:str], +4 [img:spd], Brace 2 and Madness for the rest of the battle.
[s:.7](Usable once per battle.)[/s]",,"Використати: Отримайте +4 [img:str], +4 [img:spd], Підготовка 2 та Безумство на решту бою.
[s:.7](Можна використати один раз за бій.)[/s]","Utilisation&nbsp;: [img:str] +4, [img:spd] +4, Garde +2&nbsp;et Folie pour le reste du combat.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Erhalte für den Rest des Kampfes +4&nbsp;[img:str], +4&nbsp;[img:spd], Wappnen&nbsp;2 und Wahnsinn.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Ottieni +4 alla [img:str], +4 alla [img:spd], Guardia 2 e Follia per il resto della battaglia.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: obtenha +4 de [img:str], +4 de [img:spd], preparação 2 e insanidade pelo resto da batalha.
[s:.7](Um uso por batalha.)[/s]"
ITEM_RATBEZOAR_NAME,Rat Bezoar,,Безоар щура,Bézoard de rat,Rattenbezoar,Bezoario di Ratto,Bezoar de Rato
ITEM_RATBEZOAR_DESC,Poisonous 1.,,Отруйний 1.,Toxique +1.,Giftig&nbsp;1.,Velenoso 1.,Venenoso 1.
ITEM_RATHEART_NAME,Rat Heart,,Серце щура,Cœur de rat,Rattenherz,Cuore di Ratto,Coração de Rato
ITEM_RATHEART_DESC,,,,,,,
ITEM_RATTAIL_NAME,Rat Tail,,Хвіст щура,Queue de rat,Rattenschwanz,Coda di Ratto,Cauda de Rato
ITEM_RATTAIL_DESC,,,,,,,
ITEM_RAZORBLADE_NAME,Razor Blade,,Бритвене лезо,Lame de rasoir,Rasierklinge,Lama di Rasoio,Lâmina de Navalha
ITEM_RAZORBLADE_DESC,Use: Take 5 damage and gain +2 [img:str] and +2 [img:dex].,,Використати: Отримайте 5 шкоди і здобудьте +2 [img:str] та +2 [img:dex].,Utilisation&nbsp;: vous subissez 5&nbsp;dégâts et gagnez [img:str] +2&nbsp;ainsi que [img:dex] +2.,Benutzen: Erleide 5&nbsp;Schaden und erhalte +2&nbsp;[img:str] und +2&nbsp;[img:dex].,Uso: Subisci 5 di danno e ottieni +2 alla [img:str] e +2 alla [img:dex].,Uso: sofra 5 de dano e obtenha +2 de [img:str] e +2 de [img:dex].
ITEM_REDDRINK_NAME,Red Drink,,Червоний напій,Boisson rougeâtre,Rotes Getränk,Bevanda Rossa,Bebida Vermelha
ITEM_REDDRINK_DESC,"Use: Heal 5 HP.
[s:.7](Usable once per battle.)[/s]",,"Використати: Вилікувати 5 ОЗ.
[s:.7](Можна використати лише один раз за бій.)[/s]","Utilisation&nbsp;: rend 5&nbsp;PV.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Heile dich um 5&nbsp;LP.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Recuperi 5 PS.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: cure 5 PV.
[s:.7](Um uso por batalha.)[/s]"
ITEM_RINGOFFROST_NAME,Ring of Frost,,Кільце Інею,Anneau de givre,Ring des Frosts,Anello del Gelo,Anel de Gelo
ITEM_RINGOFFROST_DESC,"Freezes tiles you walk over. +25% chance to inflict Freeze on units that contact or attack you.
Your Ice Element damage is increased by 1.",,"Заморожує клітинки, по яких ви ходите. +25% шанс накласти Замороження на юнітів, які контактують з вами або атакують вас.
Шкода вашого Льодяного елементу збільшується на 1.","Gèle les cases sur lesquelles vous passez. +25&nbsp;% de chances d'infliger Gel aux unités qui vous touchent ou vous attaquent.
Vos dégâts de glace augmentent de 1.","Friert Felder ein, über die du gehst. +25&nbsp;% Wahrscheinlichkeit, Einheiten einzufrieren, die dich berühren oder angreifen.
Dein Eisschaden ist um 1 erhöht.","Congela le caselle su cui cammini. +25% di probabilità di infliggere Congelamento alle unità che ti toccano o ti attaccano.
Il tuo danno di elemento ghiaccio aumenta di 1.","Congele espaços pelos quais você passa. +25% de chance de aplicar congelamento em unidades que atacam ou entram em contato com você.
Seu dano do elemento gelo é aumentado em 1."
ITEM_ROOK_NAME,Rook,,Rook,Tour,Turm,Torre,Torre
ITEM_ROOK_DESC,Use: Move any number of tiles in a straight line.,,Використати: Перемістіться на будь-яку кількість клітинок по прямій.,Utilisation&nbsp;: déplacez-vous de n'importe quel nombre de cases en ligne droite.,Benutzen: Bewege dich beliebig in einer geraden Linie.,Uso: Ti muovi di un numero qualsiasi di caselle in linea retta.,Uso: mova-se qualquer quantidade de espaços em uma linha reta.
ITEM_RUBBERCEMENT_NAME,Rubber Cement,,Резиновий Клей,Colle caoutchouc,Gummizement,Cemento di Gomma,Cimento Emborrachado
ITEM_RUBBERCEMENT_DESC,Your projectiles bounce to another enemy within 2 tiles.,,Ваші снаряди відскакують до іншого ворога в межах 2 клітинок.,Vos projectiles rebondissent sur un autre ennemi situé à moins de 2&nbsp;cases.,Deine Geschosse prallen ab und landen auf einem Gegner innerhalb von 2&nbsp;Feldern.,I tuoi proiettili rimbalzano su un altro nemico entro 2 caselle.,Seus projéteis ricocheteiam para qualquer inimigo dentro de 2 espaços de distância.
ITEM_SACKOFMEAT_NAME,Sack o' Meat,,Мішок м'яса,Gros paquet de viande,Sack Fleisch,Sacco di Carne,Saco de Carne
ITEM_SACKOFMEAT_DESC,"Use: Heal 4 HP.
This gains +1 use each time you destroy a corpse.",,"Використати: Вилікувати 4 ОЗ.
Це отримує +1 використання щоразу, коли ви знищуєте труп.","Utilisation&nbsp;: rend 4&nbsp;PV.
Utilisation +1&nbsp;quand vous détruisez un cadavre.","Benutzen: Heile dich um 4&nbsp;LP.
Dieser Gegenstand erhält +1&nbsp;Anwendungen, wenn du eine Leiche zerstörst.","Uso: Recuperi 4 PS.
Ottiene +1 utilizzo ogni volta che distruggi un cadavere.","Uso: cure 4 PV.
Este item obtém +1 uso a cada vez que você destrói um corpo."
ITEM_SACREDHEART_NAME,Sacred Heart,,Священне Серце,Sacré-Cœur,Heiliges Herz,Cuore Sacro,Coração Sagrado
ITEM_SACREDHEART_DESC,+1 Damage. Emit 2 Sparkles when you use your basic attack.,,"+1 до шкоди. Випускає 2 іскри, коли ви використовуєте базову атаку.",Dégâts +1. Émet 2&nbsp;étincelles quand vous utilisez votre attaque de base.,"+1&nbsp;Schaden. Versprühe 2&nbsp;Funken, wenn du deinen Grundangriff verwendest.",+1 al Danno. Emetti 2 Scintille quando usi il tuo attacco base.,+1 de dano. Emita 2 fagulhas ao utilizar seu ataque básico.
ITEM_SATANICBIBLE_NAME,Satanic Bible,,Сатанинська Біблія,Bible satanique,Satanische Bibel,Bibbia Satanica,Bíblia Satânica
ITEM_SATANICBIBLE_DESC,Heal 3 HP and gain +3 Charge each time you damage a party member.,,"Вилікувати 3 ОЗ і отримувати +3 Заряду щоразу, коли ви завдаєте шкоди члену партії.",Rend 3&nbsp;PV et confère Charge +3&nbsp;quand vous infligez des dégâts à un membre de l'équipe.,"Heile dich um 3&nbsp;LP und erhalte jedes Mal, wenn du einem Verbündeten Schaden zufügst, +3&nbsp;Ladung.",Recuperi 3 PS e ottieni +3 Carica ogni volta che infliggi danno a un membro del gruppo.,Cure 3 PV e obtenha +3 cargas a cada vez que causar dano a um membro da sua equipe.
ITEM_SCORCHEDEARTH_NAME,Scorched Earth,,Випалена Земля,Terre brûlée,Verbrannte Erde,Terra Bruciata,Terra Arrasada
ITEM_SCORCHEDEARTH_DESC,Your Earth and Fire Element spells cost -1 mana.,,Вартість ваших заклинань Земного та Вогняного елементів зменшується на 1 ману.,Vos sorts de terre et de feu coûtent -1&nbsp;mana.,Deine Erd- und Feuerzauber kosten -1&nbsp;Mana.,I tuoi incantesimi di elemento terra e fuoco costano -1 mana.,Seus encantamentos do elemento terra e fogo custam -1 de mana.
ITEM_SCRAPBAG_NAME,Scrap Bag,,Мішок брухту,Sac de ferraille,Schrottbeutel,Sacco di Rottami,Saco de Sucata
ITEM_SCRAPBAG_DESC,Craft a temporary weapon at the start of the battle if you don't have a weapon.,,"Створює тимчасову зброю на початку бою, якщо у вас немає зброї.",Fabrique une arme temporaire au début du combat si vous n'en avez pas.,"Stelle am Anfang des Kampfes eine vorübergehende Waffe her, wenn du keine Waffe ausgerüstet hast.",Se non hai un'arma ne creai una temporanea all'inizio della battaglia.,"Fabrique uma arma temporária no início da batalha, caso você não possua uma arma."
ITEM_SELFDESTRUCTBUTTON_NAME,Self-Destruct Button,,Кнопка Самознищення,Bouton d'autodestruction,Selbstzerstörungsknopf,Pulsante di Autodistruzione,Botão de Autodestruição
ITEM_SELFDESTRUCTBUTTON_DESC,Use: Vaporize yourself and deal 50 damage to adjacent units.,,Використати: Випаріть себе і завдайте 50 шкоди сусіднім юнітам.,Utilisation&nbsp;: vous vous suicidez et infligez 50&nbsp;dégâts aux unités adjacentes.,Benutzen: Verdampfe und verursache 50&nbsp;Schaden bei benachbarten Einheiten.,Uso: Ti vaporizzi e infliggi 50 di danno alle unità adiacenti.,Uso: autodestrua-se e cause 50 de dano a unidades adjacentes.
ITEM_SKILLSPLIT_NAME,Skill Split,,Розщеплення Навички,Division de compétence,Fertigkeitsteiler,Divisione delle Abilità,Divisor de Habilidades
ITEM_SKILLSPLIT_DESC,Gain a temporary copy of your first passive ability at the start of each battle.,,Отримуєте тимчасову копію вашої першої пасивної здібності на початку кожного бою.,"Au début de chaque combat, vous obtenez temporairement une copie de votre première compétence passive.",Erhalte am Anfang jedes Kampfes eine vorübergehende Kopie deiner ersten Passivfähigkeit.,All'inizio di ogni battaglia ottieni una copia temporanea della tua prima abilità passiva.,Obtenha uma cópia temporária de sua primeira habilidade passiva no início de cada batalha.
ITEM_SKILLSTONE_NAME,Skill Stone,,Камінь Навички,Pierre de compétence,Fertigkeitsstein,Pietra dell'Abilità,Pedra de Habilidade
ITEM_SKILLSTONE_DESC,Spells that match your class cost -1 mana.,,"Закляття, що відповідають твоєму класу, коштують на 1 менше мани.",Les sorts correspondant à votre classe coûtent -1&nbsp;mana.,Zauber deiner Klasse kosten -1&nbsp;Mana.,Gli incantesimi che corrispondono alla tua classe costano -1 mana.,Encantamentos da sua classe custam -1 de mana.
ITEM_SMALLEYE_NAME,Small Eye,,Мале Око,Œil riquiqui,Kleines Auge,Occhio Piccolo,Olho Pequeno
ITEM_SMALLEYE_DESC,"+15% Dodge Chance.
Your basic attack has a +10% chance to inflict Fear.",,"+15% шанс ухилення.
Твоя базова атака має +10% шанс накласти Страх.","Chances d'esquive +15&nbsp;%.
Votre attaque de base a 10&nbsp;% de chances d'infliger Peur.","+15&nbsp;% Ausweichchance.
Dein Grundangriff hat eine +10%ige Wahrscheinlichkeit, Angst zu verursachen.","+15% di probabilità di schivata.
Il tuo attacco base ha un +10% di probabilità di infliggere Paura.","+15% de chance de esquiva.
Seu ataque básico possui +10% de chance de aplicar medo."
ITEM_SNAGGLETOOTH_NAME,Snaggle Tooth,,Виступаючий Зуб,Dent de travers,Schiefer Zahn,Dente Sporgente,Dente Afiado
ITEM_SNAGGLETOOTH_DESC,Your basic attack inflicts Bleed 1.,,Твоя базова атака накладає Кровотечу 1.,Votre attaque de base inflige Saignement +1.,Dein Grundangriff verursacht Blutung&nbsp;1.,Il tuo attacco base infligge Sanguinamento 1.,Seu ataque básico aplica sangramento 1.
ITEM_SNAKEEYES_NAME,Snake Eyes,,Зміїні Очі,Yeux de serpent,Einer-Pasch,Occhi di Serpente,Olhos de Cobra
ITEM_SNAKEEYES_DESC,"While you are at exactly 2 HP, you have +222 [img:lck]",,"Поки у вас рівно 2 ОЗ, ви маєте +222 [img:lck]","Tant que vous avez exactement 2&nbsp;PV, vous bénéficiez de [img:lck] +222.","Wenn du genau 2&nbsp;LP hast, hast du +222&nbsp;[img:lck].","Quando sei esattamente a 2 PS, ricevi +222 alla [img:lck]","Enquanto possuir exatamente 2 PV, obtenha +222 de [img:lck]."
ITEM_SOULJAR_FULL_DESC,"Use: Summon a ghost copy of {aux_cat_name}.
[s:.7](Usable once per battle.)[/s]",,"Використати: Викликати примарну копію {aux_cat_name}.
[s:.7](Можна використати один раз за бій.)[/s]","Utilisation&nbsp;: invoque un double spectral de {aux_cat_name}.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Beschwöre einen Geisterklon von {aux_cat_name}.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Evoca una copia fantasma di {aux_cat_name}.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: invoque uma cópia fantasmagórica de {aux_cat_name}.
[s:.7](Um uso por batalha.)[/s]"
ITEM_SOULJAR_DESC,"When your body is destroyed, this item is recovered and permanently gains the ability to summon a ghost copy of you.",,"Коли твоє тіло знищується, цей предмет відновлюється і назавжди отримує здатність викликати примарну копію тебе.","Quand votre corps est détruit, vous récupérez cet objet qui gagne définitivement la capacité d'invoquer votre double spectral.","Wenn dein Körper zerstört wird, bleibt dieser Gegenstand bestehen und erhält dauerhaft die Fähigkeit, einen Geisterklon von dir zu rufen.","Quando il tuo corpo viene distrutto, quest'oggetto viene recuperato e ottiene permanentemente la capacità di evocare una tua copia fantasma.","Quando seu corpo for destruído, este item é recuperado e concede permanentemente a habilidade de invocar uma cópia fantasmagórica de você."
ITEM_SOULJAR_NAME,Soul Jar,,Банка Душ,Bocal spirituel,Seelenkrug,Barattolo delle Anime,Pote de Alma
ITEM_SOULJAR_FULL_NAME,Soul Jar,,Банка Душ,Bocal spirituel,Seelenkrug,Barattolo delle Anime,Pote de Alma
ITEM_SOYMILK_NAME,Soy Milk,,Соєве молоко,Lait de soja,Sojamilch,Latte di Soia,Leite de Soja
ITEM_SOYMILK_DESC,"Your basic attack cannot deal more than 1 damage.
You can attack 2 extra times each turn.",,"Твоя базова атака не може завдати більше 1 шкоди.
Ти можеш атакувати ще 2 рази кожного ходу.","Votre attaque de base n'inflige pas plus d'1&nbsp;dégât.
Vous pouvez attaquer 2&nbsp;fois de plus chaque tour.","Dein Grundangriff kann nicht mehr als 1&nbsp;Schaden verursachen.
Du kannst in jedem Zug 2-mal zusätzlich angreifen.","Il tuo attacco base non può infliggere più di 1 danno.
Puoi attaccare 2 volte in più ogni turno.","Seu ataque básico não pode causar mais do que 1 de dano.
Você pode atacar 2 vezes adicionais em cada turno."
ITEM_SPELLBOOK_NAME,Spell Book,,Книга Заклять,Vieux grimoire,Zauberbuch,Libro degli Incantesimi,Livro de Encantamentos
ITEM_SPELLBOOK_DESC,Use: Gain 10 mana and conjure a random Mage spell as a bonus ability.,,Використати: Отримай 10 мани та викличи випадкове закляття Мага як бонусну здатність.,"Utilisation&nbsp;: Mana +10, compétence bonus lançant un sort de mage aléatoire.",Benutzen: Erhalte 10&nbsp;Mana und beschwöre einen zufälligen Magierzauber als Bonusfähigkeit.,Uso: Ottieni 10 mana ed evochi un incantesimo del Mago casuale come abilità bonus.,Uso: obtenha 10 de mana e conjure um encantamento aleatório de mago como habilidade bônus.
ITEM_SPOONBENDER_NAME,Spoon Bender,,Згинатель Ложок,Tordeur de cuillères,Löffelverbieger,Piegacucchiai,Dobrador de Colheres
ITEM_SPOONBENDER_DESC,Your basic attack can't miss and emits a Sparkle when used.,,Твоя базова атака не може промахнутися і при використанні випускає Іскру.,Votre attaque de base ne peut pas échouer et émet une étincelle.,Dein Grundangriff kann nicht verfehlen und versprüht Funken.,Il tuo attacco base non può mancare il bersaglio ed emette una Scintilla quando viene usato.,Seu ataque básico não pode errar e emite uma fagulha ao ser utilizado.
ITEM_SPOTTEDMUSHROOM_NAME,Spotted Mushroom,,Плямистий Гриб,Champi à pois,Punktierter Pilz,Fungo Maculato,Cogumelo Pintado
ITEM_SPOTTEDMUSHROOM_DESC,,,,,,,
ITEM_SPRING_NAME,Spring,,Пружина,Ressort,Sprungfeder,Molla,Mola
ITEM_SPRING_DESC,Your movement action is Jump.,,Твоя дія руху — Стрибок.,Votre action de déplacement devient Saut.,Deine Bewegungsaktion wird ein Sprung.,La tua azione di movimento è Salto.,Sua ação de movimento é um salto.
ITEM_STEROIDS_NAME,Steroids,,Стероїди,Stéroïdes,Steroide,Steroidi,Esteróides
ITEM_STEROIDS_DESC,"Use: Gain +1 [img:str], permanently. For the rest of the adventure, you have a +2% chance to gain Madness at the start of each turn.",,Використати: Отримайте +1 [img:str] назавжди. Протягом решти пригоди на початку кожного ходу у вас є +2% шанс отримати Божевілля.,"Utilisation&nbsp;: [img:str] +1&nbsp;de façon permanente. Pour le reste de l'aventure, vous avez +2&nbsp;% de chances de subir Folie au début de chaque tour.","Benutzen: Erhalte dauerhaft +1&nbsp;[img:str]. Für den Rest des Abenteuers besteht eine +2%ige Wahrscheinlichkeit, dass du am Anfang eines Zuges wahnsinnig wirst.","Uso: Ottieni +1 alla [img:str], permanentemente. Per il resto dell'avventura, hai un +2% di probabilità di ottenere Follia all'inizio di ogni turno.","Uso: obtenha +1 de [img:str] permanentemente. Pelo resto da aventura, você possui uma chance de 2% de obter insanidade no início de cada turno."
ITEM_STEVENMARROW_NAME,Steven Marrow,,Steven Marrow,Moelle de Steven,Stevens Knochenmark,Midollo di Steven,Medula de Steven
ITEM_STEVENMARROW_DESC,Any [img:shield] you gain is increased by 4.,,"Будь-який [img:shield], який ви отримуєте, збільшується на 4.",Chaque [img:shield] que vous obtenez est augmenté de 4.,"Jeglicher [img:shield], den du erhältst, ist um 4 erhöht.",Qualsiasi [img:shield] che ottieni è aumentato di 4.,Qualquer [img:shield] que você obtém é aumentado em 4.
ITEM_STEVENSTONE_NAME,Steven Stone,,Steven Stone,Pierre de Steven,Stevens Stein,Pietra di Steven,Pedra de Steven
ITEM_STEVENSTONE_DESC,Your collarless spells cost -2 mana.,,Ваші закляття без нашийника коштують на 2 мани менше.,Vos sorts sans collier coûtent -2&nbsp;mana.,Deine klassenlosen Zauber kosten -2&nbsp;Mana.,I tuoi incantesimi dei Senza Collare costano -2 mana.,Seus encantamentos sem coleira custam -2 de mana.
ITEM_STEVENTRINKET1_NAME,Steven,,Steven,Steven,Steven,Steven,Steven
ITEM_STEVENTRINKET1_DESC,"Your basic attack inflicts Slow and has a +10% chance to Freeze.
You can damage frozen units.",,"Ваша базова атака накладає Уповільнення і має +10% шанс заморозити.
Ви можете завдавати шкоди замороженим юнітам.","Votre attaque de base inflige Lenteur et a +10&nbsp;% de chances d'infliger Gel.
Vous pouvez infliger des dégâts aux unités gelées.","Dein Grundangriff verursacht Verlangsamung und hat eine +10%ige Wahrscheinlichkeit, Frost zu verursachen.
Du kannst Schaden bei eingefrorenen Einheiten verursachen.","Il tuo attacco base infligge Rallentamento e ha un +10% di probabilità di infliggere Congelamento.
Puoi infliggere danno alle unità congelate.","Seu ataque básico aplica lentidão e possui +10% de chance de aplicar congelamento.
Você pode causar dano a unidades congeladas."
ITEM_STEVENTRINKET2_NAME,Steven,,Steven,Steven,Steven,Steven,Steven
ITEM_STEVENTRINKET2_DESC,Your basic attack inflicts Confusion.,,Ваша базова атака накладає Сплутаність.,Votre attaque de base inflige Confusion.,Dein Grundangriff verursacht Verwirrung.,Il tuo attacco base infligge Confusione.,Seu ataque básico aplica confusão.
ITEM_STICKMAN_NAME,Stickman,,Stickman,Bonhomme bâton,Astfigur,Stickman,Boneco de Palitinho
ITEM_STICKMAN_DESC,Gain All Stats Up when you deal damage to a party member.,,"Отримуйте ефект All Stats Up, коли ви завдаєте шкоди члену партії.",Hausse de stats quand vous infligez des dégâts à un membre de l'équipe.,"Erhalte einen Bonus auf alle Attribute, wenn du Schaden bei einem Gruppenmitglied verursachst.",Ottieni Aumento delle Statistiche quando infliggi danno a un membro del gruppo.,Obtenha todos os atributos aumentados ao causar dano a um membro da sua equipe.
ITEM_STRANGEMARBLE_NAME,Strange Marble,,Strange Marble,Bille étrange,Komische Murmel,Strana Biglia,Bolinha de Gude Estranha
ITEM_STRANGEMARBLE_DESC,Your basic attack inflicts Mana Leech 1.,,Ваша базова атака накладає Відсмоктування мани 1.,Votre attaque de base inflige Sangsue de mana +1.,Dein Grundangriff verursacht Manablutegel&nbsp;1.,Il tuo attacco base infligge Assorbimento Mana 1.,Seu ataque básico aplica sanguessuga de mana 1.
ITEM_TANKJUICE_NAME,Tank Juice,,Tank Juice,Élixir de tank,Tanksaft,Energia Corazzata,Suco de Tanque
ITEM_TANKJUICE_DESC,"Use: Gain -1 [img:spd], then, for the rest of the turn, all damage you deal has Knockback 2 and Chain Knockback.",,"Використати: Отримайте -1 [img:spd], потім протягом решти ходу вся шкода, яку ви завдаєте, має Відштовхування 2 і Ланцюгове відштовхування.","Utilisation&nbsp;: [img:spd] -1, puis, pour le reste du tour, les dégâts que vous infligez appliquent Recul +2&nbsp;et Recul en chaîne.",Benutzen: Erhalte -1&nbsp;[img:spd]. Für den Rest des Zuges hat dein Schaden Rückstoß&nbsp;2 und Kettenrückstoß.,"Uso: Ottieni -1 alla [img:spd], poi, per il resto del turno, tutto il danno che infliggi ha Contraccolpo 2 e Contraccolpo a Catena.","Uso: obtenha -1 de [img:spd] e, então, pelo resto do turno, todo o dano causado por você possui empurrão 2 e empurrão encadeado."
ITEM_TANKTOY_NAME,Tank Toy,,Tank Toy,Tank miniature,Panzerspielzeug,Giocattolo Corazzato,Brinquedo de Tanque
ITEM_TANKTOY_DESC,Trample.,,Розтоптання.,Piétinement.,Trampel.,Calpestamento.,Atropelamento.
ITEM_TAROTDECK_NAME,Tarot Deck,,Tarot Deck,Jeu de tarot,Tarotkarten,Mazzo di Tarocchi,Baralho de Tarô
ITEM_TAROTDECK_DESC,"Use: Conjure a random, single-use spell as a bonus ability.",,Використати: Викличте випадкове одноразове закляття як бонусну здатність.,Utilisation&nbsp;: compétence bonus lançant un sort aléatoire à usage unique.,"Benutzen: Beschwöre einen zufälligen Zauber, der einmal verwendet werden kann, als Bonusfähigkeit.",Uso: Evochi un incantesimo casuale monouso come abilità bonus.,Uso: conjure um encantamento aleatório de uso único como habilidade bônus.
ITEM_TECHNOLOGY_NAME,Technology,,Технологія,Technologie,Technokram,Tecnologia,Tecnologia
ITEM_TECHNOLOGY_DESC,"Use: Shoot a laser beam.
[s:.7](Usable once per battle.)[/s]
Refreshes when affected by Electricity.",,"Використання: Стріляє лазерним променем.
[s:.7](Можна використати один раз за бій.)[/s]
Оновлюється при впливі Електрики.","Utilisation&nbsp;: tire un rayon laser.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]
Affecté par l'électricité, se réinitialise.","Benutzen: Schieße einen Laserstrahl.
[s:.7](Einmal pro Kampf verwendbar.)[/s]
Wird aufgefrischt, wenn sie mit Elektrizität getroffen wird.","Uso: Spari un raggio laser.
[s:.7](Utilizzabile una volta per battaglia.)[/s]
Si ricarica quando è sotto effetto di Elettricità.","Uso: dispare um raio laser.
[s:.7](Um uso por batalha.)[/s]
Reinicia-se ao sofrer efeitos de eletricidade."
ITEM_TELEPORT_NAME,Teleport!,,Телепорт!,Téléporteur,Teleport!,Teletrasporto!,Teletransporte!
ITEM_TELEPORT_DESC,"Use: Teleport to any open tile.
[s:.7](Usable once per battle.)[/s]",,"Використання: Телепортуйтеся на будь-яку відкриту клітинку.
[s:.7](Можна використати один раз за бій.)[/s]","Utilisation&nbsp;: vous téléporte sur n'importe quelle case.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Teleportiere dich auf ein beliebiges freies Feld.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Ti teletrasporti in qualsiasi casella libera.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: teletransporte-se para qualquer espaço aberto.
[s:.7](Um uso por batalha.)[/s]"
ITEM_TINKERTOOLS_NAME,Tinker Tools,,Інструменти майстра,Outils de bricolo,Bastlerwerkzeug,Attrezzi dell'Inventore,Ferramentas de Artífice
ITEM_TINKERTOOLS_DESC,Repair 1 use to your items at the end of each battle.,,Відновлює 1 заряд вашим предметам наприкінці кожної битви.,Utilisation +1&nbsp;pour l'un de vos objets à la fin de chaque combat.,Stelle am Ende des Kampfes 1&nbsp;Anwendung deiner Gegenstände wieder her.,Ripristini 1 utilizzo ai tuoi oggetti alla fine di ogni battaglia.,Restaure 1 uso de seus itens no final de cada batalha.
ITEM_TINYCAGE_NAME,Tiny Cage,,Крихітна клітка,Cage minuscule,Winziger Käfig,Gabbia Piccola,Gaiola Pequena
ITEM_TINYCAGE_DESC,Spawn a random animal familiar at the start of each battle.,,Заспавнити випадкового тваринного фамільяра на початку кожної битви.,Invoque un familier aléatoire au début de chaque combat.,Rufe am Anfang jedes Kampfes einen zufälligen Tierbegleiter.,Generi un famiglio animale casuale all'inizio di ogni battaglia.,Gere uma familiar animal aleatório no início de cada batalha.
ITEM_TINYPEBBLE_NAME,Tiny Pebble,,Маленький камінчик,Galet minuscule,Winziger Kiesel,Ciottolo Piccolo,Seixo Minúsculo
ITEM_TINYPEBBLE_DESC,"+10% Dodge Chance.
Gain +2% Dodge Chance when you dodge an attack.",,"+10% до шансу ухилення.
Отримуєш +2% до шансу ухилення, коли ухиляєшся від атаки.","Chances d'esquive +10&nbsp;%.
Chances d'esquive +2&nbsp;% quand vous esquivez une attaque.","+10&nbsp;% Ausweichchance.
Erhalte +2&nbsp;% Ausweichchance, wenn du einem Angriff ausweichst.","+10% di probabilità di schivata.
Ottieni un +2% di probabilità di schivata quando schivi un attacco.","+10% de chance de esquiva.
Obtenha +2% de chance de esquiva ao esquivar-se de um ataque."
ITEM_TOOLBOX_NAME,Tool Box,,Ящик інструментів,Boîte à outils,Werkzeugkiste,Cassetta degli Attrezzi,Caixa de Ferramentas
