KEY,en,notes,sp,fr,de,it,pt-br
FAMILIAR_FLESHLAD_DESC,"Gains an extra attack per turn each time it takes damage.
Gains Speed at the end of its turn.",same as ENEMY_FLESHLAD_DESC but without the first sentence about how it attacks,"Отримує додаткову атаку за хід щоразу, коли зазнає шкоди.
Наприкінці свого ходу отримує Швидкість.","Gagne une attaque supplémentaire par tour chaque fois qu'il subit des dégâts.
Gagne en vitesse à la fin de son tour.","Erhält jedes Mal, wenn er Schaden erleidet, einen zusätzlichen Angriff pro Zug.
Erhält am Ende seines Zuges Geschwindigkeit.","Ottiene un attacco aggiuntivo per turno ogni volta che subisce danno.
Ottiene Velocità alla fine del suo turno.","Obtém um ataque adicional por turno a cada vez que sofre dano.
Obtém velocidade no final de seu turno."
,,,,,,,
ITEM_THEBLACKBOX_NAME,the box,,ящик,La boîte,die box,la scatola,a caixa
ITEM_THEBLACKBOX_DESC,Use: Find and equip a random item into one of your empty item slots.,,Використати: знайти та екіпірувати випадковий предмет у один із ваших порожніх слотів.,Utilisation&nbsp;: trouvez et équipez un objet aléatoire dans l'un de vos emplacements d'objet vides.,Benutzen: Finde einen zufälligen Gegenstand und rüste ihn aus.,Uso: Trova ed equipaggia un oggetto casuale in uno dei tuoi slot oggetto vuoti.,Uso: encontre e equipe um item aleatório em de seus espaços vazios de itens.
,,,,,,,
ITEM_UNSTABLEDNA_NAME,Unstable DNA,,Нестабільна ДНК,ADN instable,Instabile DNA,DNA Instabile,DNA Instável
ITEM_UNSTABLEDNA_DESC,"Use: Gain 6 random stat ups and 3 random stat downs, then gain 3 Mutations at the end of combat.",,"Використати: Отримайте 6 випадкових підвищень характеристик та 3 випадкових пониження характеристик, а потім у кінці бою отримаєте 3 Мутації.","Utilisation&nbsp;: vous obtenez 6&nbsp;hausses de stats aléatoires et 3&nbsp;baisses de stats aléatoires, puis 3&nbsp;mutations à la fin du combat.",Benutzen: Erhalte am Ende des Kampfes 6&nbsp;Boni und 3&nbsp;Malusse auf zufällige Attribute. Erhalte anschließend 3&nbsp;Mutationen.,"Uso: Ottieni 6 potenziamenti casuali alle statistiche e 3 riduzioni casuali alle statistiche, poi ottieni 3 Mutazioni alla fine del combattimento.","Uso: obtenha 6 atributos aleatórios aumentados e 3 atributos aleatórios diminuídos, e então obtenha 3 mutações no final do combate."
ITEM_REDPILL_NAME,Red Pill,,Червона пігулка,Pilule rouge,Rote Pille,Pillola Rossa,Pílula Vermelha
ITEM_REDPILL_DESC,"Use: 50% chance to get Chungus (+4 [img:con]), otherwise take 8 damage.",see DISORDER_CHUNGUS_NAME,"Використати: 50% шанс отримати Chungus (+4 [img:con]), інакше отримайте 8 шкоди.","Utilisation&nbsp;: 50&nbsp;% de chances d'obtenir le trouble Énorme ([img:con] +4). Dans le cas contraire, vous subissez 8 dégâts.","Benutzen: 50%ige Wahrscheinlichkeit, Fettmops (+4&nbsp;[img:con]) zu erhalten. Erleide sonst 8&nbsp;Schaden.","Uso: 50% di probabilità di ottenere Tracagnotto (+4 [img:con]), altrimenti subisci 8 di danno.","Uso: 50% de chance de obter enormidade (+4 de [img:con]), ou então sofra 8 de dano."
DISORDER_CHUNGUS_NAME,Chungus,slang for something big and/or fat,Chungus,Énorme,Fettmops,Tracagnotto,Enormidade
DISORDER_CHUNGUS_DESC,,purposely empty,,,,,
,,,,,,,
QEVENT_MEATALTAR_REW2B,"{Catname} lies sacrificed on top of the altar. The altar is pleased. 

The remaining cats feel strengthened, and one of them begrudgingly pulls on {catname}'s corpse, salvaging it for useful parts.
","(just the same text as the other one minus the ""its pleased but not satisfied"" for after the altar's main desire has been completed)","{Catname} принесено в жертву й покладено на вівтар. Вівтар задоволений.

Залишилися коти відчувають себе сильнішими, і один з них неохоче тягне за труп {catname}, вилучаючи з нього корисні частини.","{Catname} s'est fait sacrifier sur l'autel. Celui-ci est satisfait.
 
Les chats restants se sentent plus forts, et l'un d'eux, à contrecœur, dépiaute le cadavre pour en tirer des pièces utiles.","{Catname} liegt als Opfer auf dem Altar. Der Altar ist besänftigt.

Die verbleibenden Katzen fühlen sich stärker. Eine von ihnen durchsucht zögerlich die Leiche von {catname} und nimmt alles Nützliche mit.
","{Catname} giace in cima all'altare dopo il sacrificio. L'altare è compiaciuto.

I gatti rimasti si sentono rinvigoriti, e uno di loro tira via il cadavere di {catname} a malincuore, recuperando le parti ancora utili.","{Catname} jaz sobre o altar após seu sacrifício. O altar foi agraciado.

Os gatos restantes se sentem fortalecidos, e um deles relutantemente puxa o corpo de {catname}, recuperando-o para salvar suas partes úteis."
QEVENT_MEATALTAR_REW2B_M,,,,,,,
QEVENT_MEATALTAR_REW2B_F,,,,,,,
QEVENT_MEATALTAR_REW2B_N,,,,,,,
QEVENT_MEATALTAR_REW3B,"{Catname} lies sacrificed on top of the altar. The altar is pleased.

The remaining cats feel great though!
","(just the same text as the other one minus the ""its pleased but not satisfied"" for after the altar's main desire has been completed)","{Catname} принесено в жертву й покладено на вівтар. Вівтар задоволений.

Залишилися коти почуваються чудово!","{Catname} s'est fait sacrifier sur l'autel. Celui-ci est satisfait.
 
À part ça, les autres chats pètent le feu&nbsp;!","{Catname} liegt als Opfer auf dem Altar. Der Altar ist besänftigt.

Die verbleibenden Katzen fühlen sich großartig!
","{Catname} giace in cima all'altare dopo il sacrificio. L'altare è compiaciuto.

Gli altri gatti però si sentono alla grande!","{Catname} jaz sobre o altar após seu sacrifício. O altar foi agraciado.

Os gatos restantes estão se sentindo ótimos!"
QEVENT_MEATALTAR_REW3B_M,,,,,,,
QEVENT_MEATALTAR_REW3B_F,,,,,,,
QEVENT_MEATALTAR_REW3B_N,,,,,,,
,,,,,,,
CUTSCENE_OBELISK1_CORE_POPUP,"One obelisk is raised, but the one on the moon remains buried.",,"Один обеліск піднято, але обеліск на Місяці залишається похованим.","Un obélisque est érigé, mais celui sur la lune reste enterré.","Ein Obelisk wurde errichtet, doch sein Gegenstück auf dem Mond bleibt vergraben.","Un obelisco si innalza, ma quello sulla luna rimane sepolto.","Um obelisco é erguido, mas o da Lua permanece enterrado."
CUTSCENE_OBELISK1_MOON_POPUP,"One obelisk is raised, but the one in the core remains buried.",,"Один обеліск піднято, але обеліск у ядрі залишається похованим.","Un obélisque est érigé, mais celui dans le noyau reste enterré.","Ein Obelisk wurde errichtet, doch sein Gegenstück im Kern bleibt vergraben.","Un obelisco si innalza, ma quello nel nucleo rimane sepolto.","Um obelisco é erguido, mas o do Núcleo permanece enterrado."
CUTSCENE_OBELISK2_POPUP,"Both obelisks have connected, but still await activation.",,"Обидва обеліски з'єдналися, але ще чекають активації.","Les deux obélisques sont connectés, mais attendent encore d'être activés.",Die Obelisken wurden verbunden. Sie warten auf ihre Aktivierung.,"Entrambi gli obelischi sono collegati, ma attendono ancora di essere attivati.","Os obeliscos estão conectados, porém ainda aguardam sua ativação."
,,,,,,,
NPCOFFICE_NAME_BEANIES,Dr. Beanies's Lab,,Лабораторія Dr. Beanies,Labo du Dr Beanies,Dr. Beanies Labor,Laboratorio del Dottor Beanies,Laboratório do Dr. Beanies
NPCOFFICE_NAME_BUTCH,Butch's Hideout,,Схованка Butch,Planque de Butch,Unterschlupf von Butch,Nascondiglio di Butch,Esconderijo de Butch
NPCOFFICE_NAME_TINK,Tink's Trailer,,Причіп Tink,Caravane de Tink,Tinks Wohnwagen,Roulotte di Tink,Trailer de Tink
NPCOFFICE_NAME_FRANK,Frank's Sewer,,Каналізація Frank,Égouts de Frank,Franks Kanalisation,Fogna di Frank,Esgoto de Frank
NPCOFFICE_NAME_JACK,Jack's Shack,,Хатина Jack,Taudis de Jack,Jacks Hütte,Baracca di Jack,Cabana de Jack
NPCOFFICE_NAME_TRACY,P Mart,,P Mart,Patoune Market,P-Markt,P Mart,P Mart
NPCOFFICE_NAME_ORGANGRINDER,{organname}'s Box,,Коробка {organname},Boîte ({organname}),Box von {organname},Scatola di {organname},Caixa de {organname}
NPCOFFICE_NAME_STEVEN,The Box,,Коробка,La Boîte,Die Box,La Scatola,A Caixa
,,,,,,,
NPCMAP_NAME_HOME,Home,,Дім,Maison,Haus,Casa,Casa
NPCMAP_NAME_TRASH,Trash,,Сміття,Poubelle,Müll,Spazzatura,Lixo
NPC_NAME_BEANIES,Dr. Beanies,,Dr. Beanies,Dr Beanies,Dr. Beanies,Dr. Beanies,Dr. Beanies
NPC_NAME_BUTCH,Butch,,Butch,Butch,Butch,Butch,Butch
NPC_NAME_TINK,Tink,,Tink,Tink,Tink,Tink,Tink
NPC_NAME_FRANK,Frank,,Frank,Franck,Frank,Frank,Frank
NPC_NAME_JACK,Baby Jack,,Baby Jack,Bébé Jack,Baby Jack,Baby Jack,Bebê Jack
NPC_NAME_TRACY,Tracy,,Tracy,Tracy,Tracy,Tracy,Tracy
NPC_NAME_ORGANGRINDER,{organname},,{organname},{organname},{organname},{organname},{organname}
NPC_NAME_STEVEN,Steven,,Steven,Steven,Steven,Steven,Steven
,,,,,,,
NPC_MORETIPS_BUTTON,Another Tip!,,Ще одна підказка!,Une autre astuce&nbsp;!,Noch ein Tipp!,Un altro consiglio!,Outra dica!
,,,,,,,
KEYWORD_TRAMPLE_NAME,Trample,,Розтоптання,Piétinement,Trampel,Calpestamento,Atropelamento
KEYWORD_TRAMPLE_DESC_STACKLESS,"You can move through other units, damaging and displacing them.",,"Ви можете проходити крізь інших юнітів, завдаючи їм шкоди та зміщуючи їх.","Vous pouvez traverser les autres unités, en leur infligeant des dégâts et en les repoussant.",Du kannst dich durch andere Einheiten bewegen. Dabei stößt du sie zur Seite und fügst ihnen Schaden zu.,"Puoi muoverti attraverso le altre unità, infliggendo danno e spostandole.","Você pode se mover através de unidades, deslocando-as e causando dano."
,,,,,,,
COMBAT_POPUP_QUESTFAILED,Quest Failed!,,Завдання провалено!,Échec de la quête&nbsp;!,Quest fehlgeschlagen!,Missione fallita!,A missão falhou!
,,,,,,,
CREDITS_THANKSFORPLAYING,"thanks for playing
MEWGENICS!","(in the credits roll: ed's handwriting font uses smallcaps for lowercase, so all-lowercase lines are correct)","Дякуємо, що грали в
MEWGENICS!","Merci d'avoir joué à
MEWGENICS&nbsp;!","vielen dank, dass du 
MEWGENICS
gespielt hast!","Grazie per aver giocato a
MEWGENICS!","obrigado por jogar
MEWGENICS!"
CREDITS_AGAMEBY,a game by,the credits roll is a big animation with a lot of separate text boxes in it. boxes with only names are not included in this sheet,гра від,Un jeu de,ein spiel von,un gioco di,um jogo por
CREDITS_EDLINE,art + design,,арт + дизайн,Art et conception,kunst + design,grafica + design,arte + design
CREDITS_TYLERLINE,programming + design,,програмування + дизайн,Programmation et conception,programmierung + design,programmazione + design,programação + design
CREDITS_RIDCULONLINE,"Featuring Music by...
RIDICULON!",,"Музика від...
RIDICULON!","Avec la musique de...
RIDICULON&nbsp;!","Mit Musik von&nbsp;…
RIDICULON!","Con musiche di...
RIDICULON!","Apresentando a música de...
RIDICULON!"
CREDITS_JOEYLINE,Sound Effects by,,Звукові ефекти від,Effets sonores,Soundeffekte von,Effetti sonori di,Efeitos sonoros por
CREDITS_EDITING,Editing by,,Редагування від,Édition,Editing von,Editing di,Edição por
CREDITS_AND,and,,та,et,und,e,e
CREDITS_ANIMATIONLINEA,animation by,,анімація від,Animation,animationen von,animazioni di,animação por
CREDITS_ANIMATIONLINEB,additional animation by,,додаткова анімація від,Animation supplémentaire,weitere animationen von,animazioni aggiuntive di,animação adicional por
CREDITS_ADDITIONALANIMATIONS,Kaylan Peattie and Tina Tomar,"(this is here because theres an ""and"" in the middle of the line)",Kaylan Peattie та Tina Tomar,Kaylan Peattie et Tina Tomar,Kaylan Peattie und Tina Tomar,Kaylan Peattie e Tina Tomar,Kaylan Peattie e Tina Tomar
CREDITS_ARTA,art by,,арт від,Art,kunst von,grafica di,arte por
CREDITS_ARTB,additional art by,,додаткові ілюстрації від,Art supplémentaire,weitere kunst von,grafica aggiuntiva di,arte adicional por
CREDITS_PROGRAMMINGB,additional programming by,,додаткове програмування від,Programmation supplémentaire,weitere programmierung von,programmazione aggiuntiva di,programação adicional por
CREDITS_CHARACTERSHEADER,Also Featuring...,,Також у ролях...,Mais aussi...,Featuring&nbsp;…,Con la partecipazione di...,Com a participação de...
CREDITS_CHARACTER_BEANIES,Dr. Thomas A. Beanies,,Dr. Thomas A. Beanies,Dr Thomas A. Beanies,Dr. Thomas A. Beanies,Dottor Thomas A. Beanies,Dr. Thomas A. Beanies
CREDITS_CHARACTER_STACY,Stacy #{stacy_number},,Stacy #{stacy_number},Stacy #{stacy_number},Stacy #{stacy_number},Stacy #{stacy_number},Stacy #{stacy_number}
CREDITS_CHARACTER_BUTCH,Butch,,Butch,Butch,Butch,Butch,Butch
CREDITS_CHARACTER_TINK,Ferguson Rodney Tinkles,,Ferguson Rodney Tinkles,Ferguson Rodney Tinkles,Ferguson Rodney Tinkles,Ferguson Rodney Tinkles,Ferguson Rodney Tinkles
CREDITS_CHARACTER_FRANK,Frank,,Frank,Franck,Frank,Frank,Frank
CREDITS_CHARACTER_BABYJACK,Jackie Dustin Nickel,,Jackie Dustin Nickel,Jackie Dustin Nickel,Jackie Dustin Nickel,Jackie Dustin Nickel,Jackie Dustin Nickel
CREDITS_CHARACTER_TRACY,Tracy Newkirk,,Tracy Newkirk,Tracy Newkirk,Tracy Newkirk,Tracy Newkirk,Tracy Newkirk
CREDITS_CHARACTER_ORGANGRINDER,{organname},,{organname},{organname},{organname},{organname},{organname}
CREDITS_CHARACTER_STEVEN,Steven,,Steven,Steven,Steven,Steven,Steven
CREDITS_CHARACTER_HEADERB,And Featuring...,,І у ролях...,Ainsi que...,Und&nbsp;…,E con...,E também...
CREDITS_CHARACTER_PLAYERCHARACTER,"You as
Magdalene O. Moriah",,"Ви у ролі
Magdalene O. Moriah","Vous-même, dans le rôle de
Magdalene O. Moriah","Du als
Magdalene O. Moriah","Te, nel ruolo di
Magdalene O. Moriah","Você, como
Magdalene O. Moriah"
CREDITS_MEOWS,featuring meows from,,з нявканнями від,Miaulements de,mit katzenstimmen von,con miagolii di,com miados de
CREDITS_TESTERS,testers,,тестерів,Testeurs,tester,tester,testes
CREDITS_MUSICGUESTS,special musical guests,,спеціальні музичні гості,Invités musicaux,special guests (musik),ospiti musicali speciali,convidados musicais especiais
CREDITS_LOCALIZATION,Localization by Warlocs,,Локалізація: Warlocs,Localisation par Warlocs,Lokalisierung von den Warlocs,Localizzazione a cura di Warlocs,Localização por Warlocs
CREDITS_LOCALIZATION_GERMAN,"Deutsch:
Simon Dehne",doing loc credits like this cause this is the easiest way to get special characters into the credits roll. dont add extra lines without telling us so we can resize the text boxes in the credits roll art,"Німецька:
Simon Dehne","Allemand&nbsp;:
Simon Dehne","Deutsch:
Simon Dehne","Deutsch:
Simon Dehne","Alemão:
Simon Dehne"
CREDITS_LOCALIZATION_FRENCH,"Français:
Kevin Malchere
Alexis Barroso
Cecile Gindrat
Elina Macon",,"Французька:
Kevin Malchere
Alexis Barroso
Cecile Gindrat
Elina Macon","Français&nbsp;:
Kévin Malchère
Alexis Barroso
Cécile Gindrat
Elina Mâcon","Français:
Kévin Malchère
Alexis Barroso
Cécile Gindrat
Elina Mâcon","Français:
Kévin Malchère
Alexis Barroso
Cécile Gindrat
Elina Mâcon","Francês:
Kévin Malchère
Alexis Barroso
Cécile Gindrat
Elina Mâcon"
CREDITS_LOCALIZATION_ITALIAN,"Italiano:
Carlo De Rensis
Juny Gentile
Stefano Rossitto
Cristiano Caliendo",,"Італійська:
Carlo De Rensis
Juny Gentile
Stefano Rossitto
Cristiano Caliendo","Italien&nbsp;:
Carlo De Rensis
Juny Gentile
Stefano Rossitto
Cristiano Caliendo","Italiano:
Carlo De Rensis
Juny Gentile
Stefano Rossitto
Cristiano Caliendo","Italiano:
Carlo De Rensis
Juny Gentile
Stefano Rossitto
Cristiano Caliendo","Italiano:
Carlo De Rensis
Juny Gentile
Stefano Rossitto
Cristiano Caliendo"
CREDITS_LOCALIZATION_SPANISH,"Español:
Xavi Vernet Diaz
Sebastian Sorroche Jurado 
Ana Avalos Reyes",,"Іспанська:
Xavi Vernet Diaz
Sebastian Sorroche Jurado
Ana Avalos Reyes","Espagnol&nbsp;:
Xavier Vernet Díaz
Sebastián Sorroche Jurado
Ana Ávalos Reyes","Español:
Xavi Vernet Díaz
Sebastián Sorroche Jurado 
Ana Ávalos Reyes","Español:
Xavi Vernet Díaz
Sebastián Sorroche Jurado 
Ana Ávalos Reyes","Espanhol:
Xavi Vernet Díaz
Sebastián Sorroche Jurado 
Ana Ávalos Reyes"
CREDITS_LOCALIZATION_BRPORTUGESE,"Português (Brasil):
Romulo Wehling",,"Португальська (Бразилія):
Romulo Wehling","Portugais du Brésil&nbsp;:
Romulo Wehling","Português (Brasil):
Rômulo Wehling","Português (Brasil):
Rômulo Wehling","Português (Brasil):
Rômulo Wehling"
CREDITS_LOCALIZATION_MARKETING,Marketing Support by Guillotine,,Маркетингова підтримка: Guillotine,Support commercial par Guillotine,Marketing Support von Guillotine,Supporto marketing di Guillotine,Suporte de marketing por Guillotine
CREDITS_TOOLSA,level editor made by - joshua robertson,,редактор рівнів створений - joshua robertson,Éditeur de niveaux créé par Joshua Robertson,level editor programmiert von – joshua robertson,editor dei livelli realizzato da - joshua robertson,editor de níveis criado por - joshua robertson
CREDITS_TOOLSB,additional tools made by,,додаткові інструменти створені,Outils supplémentaires,zusätzliche tools von,strumenti aggiuntivi realizzati da,ferramentas adicionais criadas por
CREDITS_TECH,Open Source Code Used,,Використано відкритий код,Code libre utilisé,Verwendung von Open Source Code,codice open source utilizzato,Códigos open source utilizados
CREDITS_THANKS,special thanks,,особлива подяка,Remerciements,special thanks,ringraziamenti speciali,agradecimentos especiais
CREDITS_END,"THANKS
FOR PLAYING!",,"ДЯКУЄМО
ЩО ГРАЛИ!","MERCI
D'AVOIR JOUÉ&nbsp;!","DANKE
FÜRS SPIELEN!","GRAZIE
PER AVER GIOCATO!","OBRIGADO
POR JOGAR!"
,,,,,,,
SEASON_NAME_SPRING,Spring,,Весна,Printemps,Frühling,Primavera,Primavera
SEASON_NAME_SUMMER,Summer,,Літо,Été,Sommer,Estate,Verão
SEASON_NAME_FALL,Fall,,Осінь,Automne,Herbst,Autunno,Outono
SEASON_NAME_WINTER,Winter,,Зима,Hiver,Winter,Inverno,Inverno
